Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2025-06-10,Lucknow,Uttar Pradesh,37.0,31.5,34.2,75.2,0.0,10.2,34,Good,998.0,66.0
2025-06-11,Lucknow,Uttar Pradesh,39.0,29.5,34.2,58.9,0.0,10.9,18,Good,998.5,33.6
2025-06-12,Lucknow,Uttar Pradesh,38.5,29.2,33.9,60.9,0.0,12.0,15,Good,998.2,33.8
2025-06-13,Lucknow,Uttar Pradesh,37.3,28.7,33.0,71.2,0.0,14.8,15,Good,999.3,51.0
2025-06-14,Lucknow,Uttar Pradesh,37.3,28.9,33.1,65.0,11.5,12.4,15,Good,1000.9,43.1
2025-06-15,Lucknow,Uttar Pradesh,36.5,27.0,31.7,81.6,19.5,10.5,15,Good,999.1,46.5
2025-06-16,Lucknow,Uttar Pradesh,37.6,27.0,32.3,70.5,6.4,14.1,15,Good,998.9,51.5
2025-06-17,Lucknow,Uttar Pradesh,35.9,27.6,31.8,79.3,18.1,13.5,15,Good,1000.7,67.3
2025-06-18,Lucknow,Uttar Pradesh,33.2,24.5,28.8,66.9,2.3,14.1,15,Good,999.2,47.5
2025-06-19,Lucknow,Uttar Pradesh,34.7,24.2,29.5,70.8,1.7,11.2,15,Good,998.4,43.6
2025-06-20,Lucknow,Uttar Pradesh,34.0,24.7,29.3,75.4,12.2,15.0,15,Good,999.2,50.7
2025-06-21,Lucknow,Uttar Pradesh,35.3,25.4,30.4,78.6,0.0,11.1,15,Good,1003.1,40.2
2025-06-22,Lucknow,Uttar Pradesh,31.2,24.4,27.8,76.2,7.6,10.8,35,Good,1001.9,64.6
2025-06-23,Lucknow,Uttar Pradesh,31.1,24.1,27.6,88.7,0.0,15.3,15,Good,1003.9,66.5
2025-06-24,Lucknow,Uttar Pradesh,31.5,24.7,28.1,86.5,0.0,12.2,15,Good,997.2,79.8
2025-06-25,Lucknow,Uttar Pradesh,34.3,24.0,29.2,80.9,0.0,12.4,15,Good,1000.2,51.1
2025-06-26,Lucknow,Uttar Pradesh,35.1,26.6,30.9,78.5,0.0,10.8,30,Good,998.1,67.6
2025-06-27,Lucknow,Uttar Pradesh,36.5,29.1,32.8,77.1,0.0,11.0,15,Good,997.6,70.3
2025-06-28,Lucknow,Uttar Pradesh,35.6,27.0,31.3,67.2,0.0,11.3,15,Good,995.5,45.7
2025-06-29,Lucknow,Uttar Pradesh,34.7,27.3,31.0,86.0,21.8,11.8,15,Good,1001.2,71.5
2025-06-30,Lucknow,Uttar Pradesh,35.0,28.0,31.5,88.1,18.7,12.0,15,Good,995.1,72.5
2025-07-01,Lucknow,Uttar Pradesh,34.1,25.8,30.0,84.0,0.0,10.6,15,Good,1000.5,68.9
2025-07-02,Lucknow,Uttar Pradesh,33.7,27.0,30.4,74.7,0.0,14.5,25,Good,997.8,53.3
2025-07-03,Lucknow,Uttar Pradesh,34.5,27.9,31.2,83.4,6.5,18.3,15,Good,996.4,70.5
2025-07-04,Lucknow,Uttar Pradesh,35.8,26.7,31.2,82.9,0.0,11.3,15,Good,996.3,44.9
2025-07-05,Lucknow,Uttar Pradesh,35.8,28.4,32.1,88.8,0.0,12.8,15,Good,998.0,77.0
2025-07-06,Lucknow,Uttar Pradesh,35.1,27.7,31.4,93.8,0.0,15.3,15,Good,997.3,84.0
2025-07-07,Lucknow,Uttar Pradesh,35.9,30.8,33.3,78.2,0.0,15.9,15,Good,997.5,70.0
2025-07-08,Lucknow,Uttar Pradesh,33.0,28.9,30.9,91.5,0.0,12.3,15,Good,994.1,93.1
2025-07-09,Lucknow,Uttar Pradesh,33.3,26.6,29.9,88.3,8.5,15.6,15,Good,994.2,66.6
2025-07-10,Lucknow,Uttar Pradesh,31.7,26.3,29.0,93.2,4.8,11.5,15,Good,994.9,67.3
2025-07-11,Lucknow,Uttar Pradesh,31.0,23.3,27.1,90.6,6.5,10.9,20,Good,1000.7,75.3
2025-07-12,Lucknow,Uttar Pradesh,29.8,25.4,27.6,100.0,0.0,12.6,15,Good,1001.8,100.0
2025-07-13,Lucknow,Uttar Pradesh,31.3,24.2,27.7,89.1,19.0,19.2,15,Good,998.4,75.8
2025-07-14,Lucknow,Uttar Pradesh,30.5,26.4,28.4,100.0,19.5,13.4,15,Good,1000.2,100.0
2025-07-15,Lucknow,Uttar Pradesh,32.5,26.3,29.4,92.3,18.9,21.4,15,Good,999.1,79.0
2025-07-16,Lucknow,Uttar Pradesh,31.6,26.6,29.1,90.2,24.4,11.8,15,Good,1000.9,68.8
2025-07-17,Lucknow,Uttar Pradesh,31.8,28.7,30.3,100.0,23.7,12.5,15,Good,1000.6,100.0
2025-07-18,Lucknow,Uttar Pradesh,33.6,29.2,31.4,91.9,0.0,15.1,15,Good,995.4,81.9
2025-07-19,Lucknow,Uttar Pradesh,34.7,30.4,32.5,89.1,16.7,16.6,15,Good,998.0,74.7
2025-07-20,Lucknow,Uttar Pradesh,35.7,29.9,32.8,87.6,25.6,14.5,15,Good,999.3,90.9
2025-07-21,Lucknow,Uttar Pradesh,33.4,29.1,31.3,100.0,36.3,12.7,15,Good,999.8,97.4
2025-07-22,Lucknow,Uttar Pradesh,35.4,28.2,31.8,88.7,4.2,21.3,15,Good,999.5,71.6
2025-07-23,Lucknow,Uttar Pradesh,33.9,29.3,31.6,96.0,19.7,13.3,21,Good,998.0,92.5
2025-07-24,Lucknow,Uttar Pradesh,34.9,27.9,31.4,88.6,3.0,12.7,15,Good,999.5,76.8
2025-07-25,Lucknow,Uttar Pradesh,36.4,28.9,32.7,91.5,15.2,14.3,15,Good,995.0,65.5
2025-07-26,Lucknow,Uttar Pradesh,36.6,30.4,33.5,94.1,6.1,15.5,15,Good,995.0,68.7
2025-07-27,Lucknow,Uttar Pradesh,37.0,30.0,33.5,94.5,0.0,12.5,15,Good,1000.8,62.1
2025-07-28,Lucknow,Uttar Pradesh,36.0,30.0,33.0,91.5,18.4,12.0,15,Good,1000.2,79.9
2025-07-29,Lucknow,Uttar Pradesh,33.8,27.2,30.5,91.2,20.8,15.8,15,Good,1001.9,81.3
2025-07-30,Lucknow,Uttar Pradesh,36.4,31.8,34.1,90.8,8.6,11.1,15,Good,997.6,93.6
2025-07-31,Lucknow,Uttar Pradesh,37.8,32.5,35.1,92.1,33.2,12.0,15,Good,995.7,88.8
2025-08-01,Lucknow,Uttar Pradesh,36.7,31.9,34.3,89.9,10.2,11.9,55,Satisfactory,997.6,71.2
2025-08-02,Lucknow,Uttar Pradesh,34.4,29.3,31.9,93.8,5.6,12.4,15,Good,1002.7,75.2
2025-08-03,Lucknow,Uttar Pradesh,31.8,26.2,29.0,87.7,0.0,15.5,15,Good,998.0,70.2
2025-08-04,Lucknow,Uttar Pradesh,30.4,24.3,27.4,96.0,5.2,16.0,15,Good,999.9,81.3
2025-08-05,Lucknow,Uttar Pradesh,30.3,25.0,27.7,88.5,7.4,13.2,15,Good,1002.8,76.0
2025-08-06,Lucknow,Uttar Pradesh,29.0,23.2,26.1,94.8,9.7,17.0,15,Good,1001.0,80.2
2025-08-07,Lucknow,Uttar Pradesh,30.4,26.2,28.3,100.0,29.2,18.4,15,Good,999.6,98.1
2025-08-08,Lucknow,Uttar Pradesh,33.2,28.7,30.9,93.6,0.0,12.7,24,Good,1001.3,96.7
2025-08-09,Lucknow,Uttar Pradesh,34.7,27.1,30.9,83.2,6.9,14.4,18,Good,999.0,66.1
2025-08-10,Lucknow,Uttar Pradesh,32.3,26.8,29.5,94.4,18.4,11.8,15,Good,1001.4,85.9
2025-08-11,Lucknow,Uttar Pradesh,32.2,26.9,29.5,96.2,12.1,10.8,15,Good,995.8,83.5
2025-08-12,Lucknow,Uttar Pradesh,34.5,27.2,30.9,82.4,18.4,12.8,24,Good,996.9,65.2
2025-08-13,Lucknow,Uttar Pradesh,33.6,27.0,30.3,85.4,0.0,13.3,15,Good,1000.3,92.2
2025-08-14,Lucknow,Uttar Pradesh,33.1,25.2,29.2,79.6,10.5,14.0,15,Good,1003.9,51.7
2025-08-15,Lucknow,Uttar Pradesh,31.8,27.6,29.7,88.1,4.6,12.6,36,Good,1000.9,86.3
2025-08-16,Lucknow,Uttar Pradesh,30.1,24.8,27.4,95.6,10.0,10.7,15,Good,1002.0,70.2
2025-08-17,Lucknow,Uttar Pradesh,32.1,24.8,28.5,76.4,7.3,11.9,15,Good,1002.4,55.3
2025-08-18,Lucknow,Uttar Pradesh,33.1,27.3,30.2,75.5,0.0,15.5,15,Good,1000.8,65.8
2025-08-19,Lucknow,Uttar Pradesh,32.2,29.2,30.7,90.5,4.5,10.6,84,Satisfactory,998.5,93.5
2025-08-20,Lucknow,Uttar Pradesh,35.1,30.8,32.9,84.8,22.8,12.2,27,Good,1002.6,100.0
2025-08-21,Lucknow,Uttar Pradesh,36.9,28.5,32.7,72.7,0.0,11.5,43,Good,1002.0,53.3
2025-08-22,Lucknow,Uttar Pradesh,33.2,24.6,28.9,85.8,19.1,11.7,15,Good,1003.4,65.0
2025-08-23,Lucknow,Uttar Pradesh,32.6,25.2,28.9,81.8,0.0,14.7,34,Good,1000.7,62.0
2025-08-24,Lucknow,Uttar Pradesh,32.1,24.5,28.3,86.6,1.4,18.5,50,Satisfactory,1006.4,63.7
2025-08-25,Lucknow,Uttar Pradesh,34.7,28.3,31.5,86.6,12.1,10.9,32,Good,1001.8,83.8
2025-08-26,Lucknow,Uttar Pradesh,33.4,25.4,29.4,71.8,2.7,10.2,15,Good,1006.3,55.9
2025-08-27,Lucknow,Uttar Pradesh,34.3,26.5,30.4,66.5,0.0,10.5,51,Satisfactory,999.1,48.8
2025-08-28,Lucknow,Uttar Pradesh,35.6,25.2,30.4,80.7,8.2,10.3,30,Good,1002.7,52.5
2025-08-29,Lucknow,Uttar Pradesh,36.2,29.0,32.6,72.5,4.7,11.7,38,Good,1006.2,53.8
2025-08-30,Lucknow,Uttar Pradesh,36.2,28.4,32.3,90.6,7.7,14.0,15,Good,1003.2,66.4
2025-08-31,Lucknow,Uttar Pradesh,33.2,26.0,29.6,79.9,22.2,10.9,15,Good,999.5,57.9
2025-09-01,Lucknow,Uttar Pradesh,32.9,25.2,29.0,83.3,2.0,10.2,35,Good,1002.9,64.8
2025-09-02,Lucknow,Uttar Pradesh,31.9,24.3,28.1,72.9,0.0,13.9,22,Good,1005.8,69.9
2025-09-03,Lucknow,Uttar Pradesh,34.2,25.7,30.0,70.6,0.0,9.5,50,Satisfactory,1007.8,49.0
2025-09-04,Lucknow,Uttar Pradesh,32.7,25.3,29.0,75.8,0.0,11.3,33,Good,1004.9,51.5
2025-09-05,Lucknow,Uttar Pradesh,34.6,26.7,30.7,70.7,0.0,12.3,83,Satisfactory,1007.4,57.3
2025-09-06,Lucknow,Uttar Pradesh,35.1,24.6,29.8,67.9,0.0,9.5,67,Satisfactory,1006.4,41.3
2025-09-07,Lucknow,Uttar Pradesh,33.1,25.8,29.5,70.4,32.7,11.0,41,Good,1005.1,49.8
2025-09-08,Lucknow,Uttar Pradesh,33.7,24.2,28.9,68.4,10.9,13.4,36,Good,1007.9,63.3
2025-09-09,Lucknow,Uttar Pradesh,36.1,26.9,31.5,61.6,15.0,10.1,15,Good,1007.8,47.7
2025-09-10,Lucknow,Uttar Pradesh,33.6,25.0,29.3,69.8,0.0,12.0,74,Satisfactory,1006.1,64.2
2025-09-11,Lucknow,Uttar Pradesh,35.6,26.5,31.1,59.6,0.0,8.7,63,Satisfactory,1005.0,31.6
2025-09-12,Lucknow,Uttar Pradesh,34.7,25.8,30.2,61.1,4.2,9.4,71,Satisfactory,1003.6,48.6
2025-09-13,Lucknow,Uttar Pradesh,35.0,26.7,30.8,64.3,0.0,9.0,67,Satisfactory,1007.7,50.7
2025-09-14,Lucknow,Uttar Pradesh,35.4,25.8,30.6,57.1,0.0,10.0,18,Good,1006.0,46.2
2025-09-15,Lucknow,Uttar Pradesh,35.2,26.3,30.7,64.7,0.0,9.1,61,Satisfactory,1008.4,36.7
2025-09-16,Lucknow,Uttar Pradesh,34.7,24.2,29.4,60.7,0.0,14.8,39,Good,1008.5,20.2
2025-09-17,Lucknow,Uttar Pradesh,33.1,22.3,27.7,69.9,0.0,10.9,74,Satisfactory,1009.4,56.5
2025-09-18,Lucknow,Uttar Pradesh,34.0,22.0,28.0,53.5,1.6,8.6,86,Satisfactory,1008.5,20.0
2025-09-19,Lucknow,Uttar Pradesh,35.3,23.5,29.4,51.2,0.0,9.3,124,Moderate,1006.1,19.3
2025-09-20,Lucknow,Uttar Pradesh,33.3,23.4,28.3,68.9,0.0,9.2,89,Satisfactory,1010.1,46.0
2025-09-21,Lucknow,Uttar Pradesh,32.3,20.4,26.4,59.4,0.0,12.6,59,Satisfactory,1011.6,33.0
2025-09-22,Lucknow,Uttar Pradesh,32.3,22.3,27.3,63.4,0.0,10.9,68,Satisfactory,1014.5,38.9
2025-09-23,Lucknow,Uttar Pradesh,37.4,24.7,31.0,46.4,0.0,9.8,93,Satisfactory,1007.8,15.8
2025-09-24,Lucknow,Uttar Pradesh,34.1,26.2,30.1,55.8,0.0,10.9,99,Satisfactory,1007.4,37.7
2025-09-25,Lucknow,Uttar Pradesh,32.9,23.4,28.1,66.0,0.0,12.8,50,Good,1007.9,45.7
2025-09-26,Lucknow,Uttar Pradesh,34.0,22.2,28.1,52.8,0.0,17.2,62,Satisfactory,1010.4,11.4
2025-09-27,Lucknow,Uttar Pradesh,32.7,22.8,27.8,56.2,0.0,15.0,71,Satisfactory,1012.4,36.3
2025-09-28,Lucknow,Uttar Pradesh,33.2,22.7,28.0,61.6,0.0,9.9,54,Satisfactory,1012.7,44.6
2025-09-29,Lucknow,Uttar Pradesh,33.3,21.3,27.3,53.5,0.0,9.0,110,Moderate,1014.4,13.0
2025-09-30,Lucknow,Uttar Pradesh,31.9,21.4,26.6,66.9,11.0,10.2,87,Satisfactory,1012.5,33.4
2025-10-01,Lucknow,Uttar Pradesh,31.9,21.8,26.9,55.8,0.0,11.4,86,Satisfactory,1009.4,31.3
2025-10-02,Lucknow,Uttar Pradesh,30.9,20.7,25.8,60.2,0.0,8.4,106,Moderate,1012.8,35.6
2025-10-03,Lucknow,Uttar Pradesh,31.9,22.6,27.2,52.6,4.6,9.8,109,Moderate,1007.9,25.3
2025-10-04,Lucknow,Uttar Pradesh,34.3,22.0,28.1,43.4,0.0,10.1,142,Moderate,1011.4,7.6
2025-10-05,Lucknow,Uttar Pradesh,34.9,24.6,29.7,51.9,0.0,13.9,105,Moderate,1011.0,20.9
2025-10-06,Lucknow,Uttar Pradesh,35.6,22.2,28.9,42.3,0.0,8.0,83,Satisfactory,1013.2,18.6
2025-10-07,Lucknow,Uttar Pradesh,33.8,21.7,27.8,56.7,0.0,7.3,173,Moderate,1013.6,25.6
2025-10-08,Lucknow,Uttar Pradesh,34.5,23.3,28.9,47.6,0.0,7.2,88,Satisfactory,1011.1,42.2
2025-10-09,Lucknow,Uttar Pradesh,32.4,20.9,26.7,43.1,0.0,11.7,112,Moderate,1012.0,5.3
2025-10-10,Lucknow,Uttar Pradesh,31.6,20.3,25.9,50.5,0.0,12.8,97,Satisfactory,1014.0,39.5
2025-10-11,Lucknow,Uttar Pradesh,31.0,21.9,26.4,60.2,0.0,8.4,112,Moderate,1014.8,50.0
2025-10-12,Lucknow,Uttar Pradesh,33.0,22.9,28.0,49.6,0.0,11.0,118,Moderate,1015.1,47.8
2025-10-13,Lucknow,Uttar Pradesh,31.7,22.1,26.9,58.6,4.5,12.2,114,Moderate,1013.1,49.2
2025-10-14,Lucknow,Uttar Pradesh,32.4,22.3,27.4,47.0,0.0,9.8,146,Moderate,1014.1,26.1
2025-10-15,Lucknow,Uttar Pradesh,31.6,21.0,26.3,50.1,0.0,15.4,89,Satisfactory,1012.6,24.6
2025-10-16,Lucknow,Uttar Pradesh,34.8,20.8,27.8,41.3,0.0,8.7,131,Moderate,1012.3,0.0
2025-10-17,Lucknow,Uttar Pradesh,34.9,22.2,28.6,58.9,0.0,10.7,132,Moderate,1010.5,18.4
2025-10-18,Lucknow,Uttar Pradesh,31.7,22.4,27.0,44.2,0.0,6.5,183,Moderate,1013.7,37.8
2025-10-19,Lucknow,Uttar Pradesh,33.7,19.4,26.5,47.3,0.0,13.9,124,Moderate,1017.8,2.0
2025-10-20,Lucknow,Uttar Pradesh,33.3,21.0,27.2,45.7,0.0,9.3,101,Moderate,1018.1,9.1
2025-10-21,Lucknow,Uttar Pradesh,32.6,22.1,27.4,44.4,0.0,9.6,158,Moderate,1016.5,22.2
2025-10-22,Lucknow,Uttar Pradesh,30.5,17.7,24.1,47.7,0.0,10.7,116,Moderate,1018.5,0.0
2025-10-23,Lucknow,Uttar Pradesh,29.0,20.3,24.7,50.7,0.0,11.7,106,Moderate,1018.1,47.2
2025-10-24,Lucknow,Uttar Pradesh,29.6,19.0,24.3,46.5,0.0,8.8,163,Moderate,1017.1,29.8
2025-10-25,Lucknow,Uttar Pradesh,30.0,18.9,24.5,45.0,0.0,11.3,132,Moderate,1012.0,26.0
2025-10-26,Lucknow,Uttar Pradesh,29.8,18.2,24.0,52.8,0.0,8.4,134,Moderate,1021.6,32.5
2025-10-27,Lucknow,Uttar Pradesh,28.6,15.6,22.1,47.4,0.0,12.6,166,Moderate,1017.4,17.3
2025-10-28,Lucknow,Uttar Pradesh,27.0,14.4,20.7,49.0,0.0,10.7,124,Moderate,1017.9,26.5
2025-10-29,Lucknow,Uttar Pradesh,28.8,15.2,22.0,49.9,0.0,7.3,134,Moderate,1021.1,7.9
2025-10-30,Lucknow,Uttar Pradesh,26.3,14.8,20.5,52.9,0.0,7.2,158,Moderate,1019.0,0.0
2025-10-31,Lucknow,Uttar Pradesh,24.6,14.1,19.4,46.0,0.0,11.5,88,Satisfactory,1024.2,22.2
2025-11-01,Lucknow,Uttar Pradesh,27.7,16.2,21.9,57.3,0.0,6.5,155,Moderate,1016.9,43.0
2025-11-02,Lucknow,Uttar Pradesh,27.3,17.4,22.4,58.1,0.0,8.3,150,Moderate,1020.7,43.8
2025-11-03,Lucknow,Uttar Pradesh,27.7,15.6,21.6,56.6,0.0,10.9,124,Moderate,1018.5,18.0
2025-11-04,Lucknow,Uttar Pradesh,27.6,14.7,21.2,48.8,0.0,7.7,152,Moderate,1019.4,16.8
2025-11-05,Lucknow,Uttar Pradesh,29.1,14.3,21.7,53.8,0.0,9.1,156,Moderate,1017.5,0.0
2025-11-06,Lucknow,Uttar Pradesh,27.7,16.3,22.0,56.4,0.0,7.6,155,Moderate,1018.0,34.7
2025-11-07,Lucknow,Uttar Pradesh,28.2,17.3,22.8,41.3,0.0,7.1,176,Moderate,1021.8,25.1
2025-11-08,Lucknow,Uttar Pradesh,27.8,16.8,22.3,50.7,0.0,12.2,152,Moderate,1020.5,16.6
2025-11-09,Lucknow,Uttar Pradesh,27.4,15.0,21.2,46.2,0.0,7.3,157,Moderate,1020.7,0.0
2025-11-10,Lucknow,Uttar Pradesh,30.0,15.3,22.7,50.1,0.0,7.5,177,Moderate,1016.3,0.0
2025-11-11,Lucknow,Uttar Pradesh,29.5,16.6,23.0,55.1,0.0,8.1,167,Moderate,1016.4,20.1
2025-11-12,Lucknow,Uttar Pradesh,30.5,17.0,23.8,39.4,0.0,8.2,228,Poor,1017.7,0.0
2025-11-13,Lucknow,Uttar Pradesh,30.0,19.7,24.9,53.3,0.0,8.4,185,Moderate,1018.6,24.4
2025-11-14,Lucknow,Uttar Pradesh,30.3,17.8,24.0,48.9,0.0,11.9,143,Moderate,1019.5,25.4
2025-11-15,Lucknow,Uttar Pradesh,29.8,16.1,22.9,41.2,0.0,9.2,125,Moderate,1020.8,0.0
2025-11-16,Lucknow,Uttar Pradesh,29.5,18.1,23.8,55.2,0.0,7.8,153,Moderate,1022.0,17.8
2025-11-17,Lucknow,Uttar Pradesh,31.4,18.2,24.8,41.6,0.0,8.3,122,Moderate,1022.8,3.2
2025-11-18,Lucknow,Uttar Pradesh,31.4,19.5,25.4,49.3,0.0,9.9,179,Moderate,1020.1,29.0
2025-11-19,Lucknow,Uttar Pradesh,29.5,20.8,25.2,56.2,0.0,6.3,168,Moderate,1018.2,61.9
2025-11-20,Lucknow,Uttar Pradesh,29.2,17.8,23.5,50.1,0.0,8.1,154,Moderate,1022.0,15.1
2025-11-21,Lucknow,Uttar Pradesh,28.8,17.8,23.3,59.1,0.0,12.7,173,Moderate,1021.0,37.4
2025-11-22,Lucknow,Uttar Pradesh,26.3,14.9,20.6,61.5,0.0,8.6,164,Moderate,1022.5,32.6
2025-11-23,Lucknow,Uttar Pradesh,26.8,16.4,21.6,53.7,0.0,8.8,181,Moderate,1023.8,16.4
2025-11-24,Lucknow,Uttar Pradesh,26.7,15.1,20.9,43.2,0.0,8.3,169,Moderate,1020.9,25.3
2025-11-25,Lucknow,Uttar Pradesh,25.3,12.8,19.0,54.9,0.0,11.9,168,Moderate,1025.2,1.1
2025-11-26,Lucknow,Uttar Pradesh,23.8,11.3,17.6,56.2,0.0,13.3,192,Moderate,1019.9,21.6
2025-11-27,Lucknow,Uttar Pradesh,21.4,10.8,16.1,58.6,0.0,6.1,203,Poor,1024.7,16.2
2025-11-28,Lucknow,Uttar Pradesh,19.6,10.2,14.9,57.8,0.0,14.5,194,Moderate,1022.4,40.1
2025-11-29,Lucknow,Uttar Pradesh,18.6,8.4,13.5,54.3,0.0,6.8,191,Moderate,1024.6,13.0
2025-11-30,Lucknow,Uttar Pradesh,20.0,6.6,13.3,57.9,0.0,10.9,134,Moderate,1024.9,7.0
2025-12-01,Lucknow,Uttar Pradesh,21.9,10.3,16.1,60.9,0.0,10.9,159,Moderate,1022.9,5.8
2025-12-02,Lucknow,Uttar Pradesh,20.2,10.3,15.2,58.3,0.0,7.0,150,Moderate,1022.6,32.4
2025-12-03,Lucknow,Uttar Pradesh,19.1,7.0,13.0,49.8,0.0,8.1,203,Poor,1022.9,19.1
2025-12-04,Lucknow,Uttar Pradesh,20.7,7.3,14.0,54.1,0.0,9.1,182,Moderate,1025.0,0.0
2025-12-05,Lucknow,Uttar Pradesh,22.1,10.4,16.2,55.9,0.0,14.8,195,Moderate,1025.1,33.8
2025-12-06,Lucknow,Uttar Pradesh,22.4,8.2,15.3,44.8,0.0,9.0,206,Poor,1027.8,0.0
2025-12-07,Lucknow,Uttar Pradesh,21.0,7.3,14.1,53.2,0.0,9.4,180,Moderate,1024.0,13.1
2025-12-08,Lucknow,Uttar Pradesh,22.8,8.8,15.8,55.8,0.0,11.6,216,Poor,1021.1,16.7
2025-12-09,Lucknow,Uttar Pradesh,24.4,10.1,17.3,54.6,0.0,7.5,210,Poor,1024.7,3.3
2025-12-10,Lucknow,Uttar Pradesh,24.6,10.7,17.6,45.9,0.0,7.4,191,Moderate,1020.3,0.0
2025-12-11,Lucknow,Uttar Pradesh,23.2,11.6,17.4,52.8,0.0,10.3,192,Moderate,1027.1,29.9
2025-12-12,Lucknow,Uttar Pradesh,24.8,12.6,18.7,52.9,0.0,9.6,216,Poor,1025.1,26.7
2025-12-13,Lucknow,Uttar Pradesh,23.5,13.3,18.4,60.6,0.0,8.1,199,Moderate,1021.7,18.5
2025-12-14,Lucknow,Uttar Pradesh,24.0,12.2,18.1,59.7,0.0,11.4,167,Moderate,1020.7,23.0
2025-12-15,Lucknow,Uttar Pradesh,24.3,12.6,18.4,50.5,0.0,13.4,151,Moderate,1022.0,0.0
2025-12-16,Lucknow,Uttar Pradesh,23.0,12.0,17.5,56.6,0.0,11.4,176,Moderate,1025.1,25.4
2025-12-17,Lucknow,Uttar Pradesh,22.9,12.6,17.8,51.8,0.0,8.0,177,Moderate,1022.5,23.7
2025-12-18,Lucknow,Uttar Pradesh,22.0,9.9,16.0,58.9,0.0,8.8,194,Moderate,1026.1,25.1
2025-12-19,Lucknow,Uttar Pradesh,24.1,11.7,17.9,48.3,0.0,7.6,182,Moderate,1025.9,23.8
2025-12-20,Lucknow,Uttar Pradesh,24.6,12.0,18.3,57.1,0.0,12.8,172,Moderate,1022.8,31.3
2025-12-21,Lucknow,Uttar Pradesh,24.4,12.9,18.6,40.8,0.0,8.8,217,Poor,1025.7,15.5
2025-12-22,Lucknow,Uttar Pradesh,26.4,14.8,20.6,41.6,0.0,6.6,233,Poor,1025.8,16.8
2025-12-23,Lucknow,Uttar Pradesh,24.6,10.0,17.3,38.8,0.0,10.2,170,Moderate,1025.5,0.0
2025-12-24,Lucknow,Uttar Pradesh,22.7,11.6,17.1,64.1,0.0,8.9,183,Moderate,1025.5,27.5
2025-12-25,Lucknow,Uttar Pradesh,22.6,10.5,16.6,50.3,0.0,8.5,187,Moderate,1023.5,8.9
2025-12-26,Lucknow,Uttar Pradesh,24.5,10.9,17.7,43.5,0.0,6.6,204,Poor,1028.3,9.1
2025-12-27,Lucknow,Uttar Pradesh,24.6,11.4,18.0,62.7,0.0,7.5,203,Poor,1022.3,11.6
2025-12-28,Lucknow,Uttar Pradesh,24.1,9.8,16.9,45.6,0.0,9.1,180,Moderate,1023.6,2.9
2025-12-29,Lucknow,Uttar Pradesh,21.3,8.6,15.0,56.8,0.0,10.8,198,Moderate,1027.0,17.6
2025-12-30,Lucknow,Uttar Pradesh,19.7,8.8,14.2,53.7,0.0,9.8,179,Moderate,1024.5,31.0
2025-12-31,Lucknow,Uttar Pradesh,24.0,9.3,16.6,53.5,0.0,7.3,188,Moderate,1024.0,2.4
2024-01-01,Bhopal,Madhya Pradesh,24.1,13.3,18.7,53.4,0.0,9.8,192,Moderate,1020.0,33.5
2024-01-02,Bhopal,Madhya Pradesh,23.4,12.1,17.7,56.3,0.0,6.4,226,Poor,1024.6,29.1
2024-01-03,Bhopal,Madhya Pradesh,25.1,14.1,19.6,48.3,0.0,10.1,200,Moderate,1024.7,27.6
2024-01-04,Bhopal,Madhya Pradesh,28.3,14.9,21.6,39.7,0.0,8.8,161,Moderate,1023.5,10.2
2024-01-05,Bhopal,Madhya Pradesh,26.1,12.1,19.1,48.9,0.0,6.6,226,Poor,1023.0,0.0
2024-01-06,Bhopal,Madhya Pradesh,23.5,10.9,17.2,48.2,0.0,14.7,163,Moderate,1025.0,7.8
2024-01-07,Bhopal,Madhya Pradesh,22.1,11.7,16.9,72.9,0.0,8.8,182,Moderate,1020.7,49.7
2024-01-08,Bhopal,Madhya Pradesh,23.6,10.0,16.8,49.3,0.0,9.1,205,Poor,1020.4,15.7
2024-01-09,Bhopal,Madhya Pradesh,22.1,11.5,16.8,55.8,0.0,8.4,171,Moderate,1021.5,41.4
2024-01-10,Bhopal,Madhya Pradesh,21.9,11.5,16.7,55.1,0.0,9.3,210,Poor,1024.1,26.6
2024-01-11,Bhopal,Madhya Pradesh,25.8,13.0,19.4,55.2,0.0,7.2,204,Poor,1025.2,17.0
2024-01-12,Bhopal,Madhya Pradesh,25.6,13.6,19.6,52.0,0.0,7.0,231,Poor,1021.5,4.7
2024-01-13,Bhopal,Madhya Pradesh,24.6,12.5,18.6,40.9,0.0,8.9,215,Poor,1022.0,8.1
2024-01-14,Bhopal,Madhya Pradesh,26.1,13.4,19.8,56.4,0.0,6.6,191,Moderate,1024.7,15.3
2024-01-15,Bhopal,Madhya Pradesh,26.6,13.5,20.1,48.8,0.0,8.0,182,Moderate,1022.5,15.1
2024-01-16,Bhopal,Madhya Pradesh,24.1,12.3,18.2,40.0,0.0,7.1,177,Moderate,1024.1,25.8
2024-01-17,Bhopal,Madhya Pradesh,24.9,13.0,18.9,49.0,0.0,7.4,186,Moderate,1023.7,8.2
2024-01-18,Bhopal,Madhya Pradesh,25.1,9.5,17.3,45.4,0.0,12.0,159,Moderate,1021.5,9.7
